id,suite,type,spans,length,width,n_lanes,skew,gdr_spacing,n_gdr,span2depth,t_deck,n_dia,dia_spacing,dia_type,dia_section,intgdr_Ix,ingdr_A,intgdr_d,intgdr_tw,intgdr_tf,intgdr_bf,intgdr_sectcomp,intgdr_flangecomp,intgdr_webcomp,intgdr_mnpos,intgdr_fnneg,intgdr_vn,intgdr_dfm,intgdr_dfv,extgdr_Ix,exgdr_A,extgdr_d,extgdr_tw,extgdr_tf,extgdr_bf,extgdr_sectcomp,extgdr_flangecomp,extgdr_webcomp,extgdr_mnpos,extgdr_fnneg,extgdr_vn,extgdr_dfm,extgdr_dfv,dia_emultiplier,dia_e,gdr_e,deck_e,intgdr_dlmpos,intgdr_sdlmpos,intgdr_llmpos,intgdr_dlmneg,intgdr_sdlmneg,intgdr_llmneg,intgdr_dlv,intgdr_sdlv,intgdr_llv,intgdr_ftgstress,intgdr_st1rtgpos,intgdr_sv2rtgpos,intgdr_st1rtgneg,intgdr_sv2rtgneg,intgdr_vrtg,extgdr_dlmpos,extgdr_sdlmpos,extgdr_llmpos,extgdr_dlmneg,extgdr_sdlmneg,extgdr_llmneg,extgdr_dlv,extgdr_sdlv,extgdr_llv,extgdr_ftgstress,extgdr_st1rtgpos,extgdr_sv2rtgpos,extgdr_st1rtgneg,extgdr_sv2rtgneg,extgdr_vrtg
Steel_2_1_32,1,Steel,2,801.9161151,805.8502158,5,15.29627266,115.1214594,8,27.46151008,8.176082914,3,200.4790288,Beam,C15X33.9,11087.06593,70.28951599,29,0.387320833,2.631232375,11.60966904,1,0,1,48514704.2,41585.67231,262386.7232,0.728426251,0.981880347,11427.84545,72.27530284,29,0.36133231,2.73840148,11.64467887,1,0,1,49299672.36,41665.13721,228356.689,0.762201519,0.809256578,7.649665437,221840297.7,29000000,3604996.533,4486970.241,317915.8729,15158639.09,-7977033.43,-565197.7637,-16567611.89,49737.33088,3524.045427,113952.9515,11999.99273,2.203323411,2.969622399,1.000011139,1.902966616,1.022526439,4513959.651,317915.8729,15158639.09,-8025015.792,-565197.7637,-16567611.89,50036.50407,3524.045427,113952.9515,11999.96334,2.203323411,2.969622399,1.000011139,1.902966616,1.022526439
Steel_2_1_33,1,Steel,2,743.2658094,756.1042265,5,36.23318655,94.51302831,9,29.2505458,8.812216907,3,185.8164524,Beam,C15X33.9,6930.286077,60.89885718,25,0.417455989,2.548021993,10.31973658,1,0,1,36929791.65,40976.44135,240961.7437,0.585732027,0.962945208,7316.574508,64.16177245,25,0.36953272,2.744601534,10.37525737,1,0,1,38746520.21,41125.58664,209086.4577,0.636982662,0.794819728,24.27330836,703925942.5,29000000,3604996.533,3449539.286,242745.2006,13558310.95,-6133223.411,-431596.9246,-14157064.6,41258.6139,2903.382068,110223.6485,11999.95933,2.328067186,3.1843848,1.000075027,2.108181291,1.019621871,3487629.946,242745.2006,13558310.95,-6200947.971,-431596.9246,-14157064.6,41714.20165,2903.382068,110223.6485,11999.99838,2.328067186,3.1843848,1.000075027,2.108181291,1.019621871
Steel_2_1_34,1,Steel,2,1136.078336,621.3794053,4,40.26485385,69.04215615,10,24.82141421,8.969203805,4,227.2156672,Chevron,L2X2X1/8,24621.06813,66.73924504,45,0.42596099,2.620942475,9.501131648,1,0,1,64120084.84,35682.5257,256503.3796,0.462580991,0.774482323,26782.10492,71.89804007,45,0.406698263,2.984136802,9.386953155,1,0,1,70470497.36,35612.64342,227409.4911,0.523149731,0.647979151,16.78099474,486648847.4,29000000,3604996.533,6641787.537,510415.0827,25003961.19,-11808930.75,-907505.146,-28598224.28,51972.34372,3994.0254,137636.7925,11999.99959,2.73153726,3.785700265,1.00000107,2.294407325,1.026764237,6782491.858,510415.0827,25003961.19,-12059099.49,-907505.146,-28598224.28,53073.36258,3994.0254,137636.7925,11999.99969,2.73153726,3.785700265,1.00000107,2.294407325,1.026764237
Steel_2_1_35,1,Steel,2,987.3830961,542.2212452,3,42.94264656,77.46017788,8,26.87584958,7.937988606,4,197.4766192,Chevron,L2X2X1/8,16195.78854,68.77681537,36,0.379642863,3.371692172,8.55204851,1,0,1,54963142.34,36788.92431,246780.6077,0.5091822,0.843757244,18621.60266,71.36928885,36,0.372221445,1.587374743,18.6317147,1,0,1,61975301.36,46862.95974,207302.9674,0.519971999,0.661156304,12.75464062,369884578.1,29000000,3604996.533,4979408.205,481956.3962,20472184.82,-8852866.412,-856868.0085,-23527078.18,44829.9472,4339.085872,125505.9878,11999.99962,2.642907317,3.535679559,1.00000064,2.171869006,1.029269242,5032823.339,481956.3962,20472184.82,-8947832.926,-856868.0085,-23527078.18,45310.84723,4339.085872,125505.9878,11999.36526,2.642907317,3.535679559,1.00000064,2.171869006,1.029269242
Steel_2_1_36,1,Steel,2,1108.172503,692.9497241,4,37.11989172,86.61871551,9,27.75065478,8.579563271,4,221.6345007,Chevron,L2X2X1/8,22366.16546,79.01431972,39,0.415396349,3.078393011,10.61777498,1,0,1,65629512.72,38537.80784,287972.9986,0.546654138,0.883189469,25198.80463,83.98769507,39,0.403721473,2.142056795,16.33293441,1,0,1,73764674.98,44468.2437,250107.4809,0.590938319,0.716870963,10.31137986,299030016,29000000,3604996.533,7437809.847,539555.431,24133555.4,-13225550.95,-959411.1697,-27670617.94,59672.79875,4328.798841,134557.6786,11999.99868,2.415617381,3.452571551,1.000002526,2.053860603,1.026023635,7566875.174,539555.431,24133555.4,-13455048.63,-959411.1697,-27670617.94,60708.27685,4328.798841,134557.6786,11999.85267,2.415617381,3.452571551,1.000002526,2.053860603,1.026023635
Steel_2_1_37,1,Steel,2,645.1281719,871.1135589,6,39.23603121,72.59279658,13,26.21047499,8.49414938,2,215.042724,Beam,C15X33.9,4728.360775,44.80169558,24,0.333793967,2.309025703,8.300496183,1,0,-1,28384123.15,33643.77246,187617.7475,0.492587267,0.826876227,4928.222997,46.71678814,24,0.312501119,2.461036681,8.280029923,1,0,-1,29544262.41,33717.38404,170806.068,0.524186252,0.673458169,2.969563627,86117345.17,29000000,3604996.533,1959006.941,126601.115,10962025.19,-3483209.902,-225102.9582,-10001140.45,26996.26255,1744.637484,104829.3638,11999.99989,2.729879769,3.427762924,1.000000794,2.727382547,1.01437673,1975849.47,126601.115,10962025.19,-3513156.74,-225102.9582,-10001140.45,27228.36246,1744.637484,104829.3638,11999.99781,2.729879769,3.427762924,1.000000794,2.727382547,1.01437673
Steel_2_1_38,1,Steel,2,1456.74762,531.1690396,3,56.34510973,132.7922599,5,28.18469804,7.578050033,6,208.1068029,Chevron,L2X2X1/8,50889.21004,105.0522725,51,0.550455073,2.775911154,14.41600398,1,0,1,95098400.95,43564.63768,484237.6542,0.666764523,1.280092517,52258.64108,107.197523,51,0.521658181,2.994660267,13.97776816,1,0,1,96725626.83,43251.69162,416151.9115,0.687870343,1.026058281,23.94439588,694387480.5,29000000,3604996.533,16340954.29,1678510.386,35564922.15,-29052569.74,-2984222.291,-40188651.58,99717.23768,10242.7567,154802.4404,11999.9948,1.755447394,3.044027349,1.000010564,1.67996633,1.036935475,16437161.54,1678510.386,35564922.15,-29223616.53,-2984222.291,-40188651.58,100304.3222,10242.7567,154802.4404,11999.9947,1.755447394,3.044027349,1.000010564,1.67996633,1.036935475
Steel_2_1_39,1,Steel,2,862.0024931,626.7656631,4,10.39986834,125.3531326,6,28.91900921,8.398700846,3,215.5006233,Beam,C15X33.9,12960.39691,80.29429333,29,0.413170142,2.395348108,14.67255043,1,0,1,54077683.25,43672.40668,290074.283,0.764152718,1.022492059,13633.54872,82.7339468,29,0.379072778,2.250979848,16.31454112,1,0,1,55918925.08,44884.00689,251330.5833,0.797935856,0.830957308,9.524608549,276213647.9,29000000,3604996.533,5689244.715,489802.345,16840711.76,-10114212.83,-870759.7244,-18922028.24,58666.95809,5050.795858,117597.306,11999.99385,2.062295892,2.90769807,1.000013122,1.770408604,1.030018148,5727557.097,489802.345,16840711.76,-10182323.73,-870759.7244,-18922028.24,59062.03177,5050.795858,117597.306,11999.93738,2.062295892,2.90769807,1.000013122,1.770408604,1.030018148
Steel_2_1_40,1,Steel,2,1515.521839,793.7649415,5,47.22162334,113.3949916,8,21.75345327,8.693025063,6,216.5031198,Chevron,L2-1/2X1-1/2X3/16,70098.97158,88.58547218,69,0.600845138,1.524854187,16.05384978,1,0,1,101442973.4,43543.10402,433990.6043,0.638025482,1.084782589,75237.16347,92.08309022,69,0.575794535,1.596512004,16.9719341,1,0,1,109211741.8,44350.8865,382771.9256,0.688956864,0.894061375,17.77294479,515415398.9,29000000,3604996.533,17341485.34,1135474.327,37616667.28,-30830170.35,-2018677.538,-42462636.73,101714.7017,6660.00808,157250.3385,11999.99347,1.87212036,3.220367336,1.000019534,1.772475621,1.027897617,17511264.53,1135474.327,37616667.28,-31132008.46,-2018677.538,-42462636.73,102710.5241,6660.00808,157250.3385,11999.58492,1.87212036,3.220367336,1.000019534,1.772475621,1.027897617
Steel_2_1_41,1,Steel,2,897.2612569,837.2071978,5,9.123840197,83.72071978,11,29.94967011,8.127573678,3,224.3153142,Beam,C15X33.9,11552.22838,74.45815661,29,0.355639099,3.073889157,10.78942826,1,0,1,50067575.15,38833.20286,221217.3295,0.56803371,0.769136565,11943.37589,76.98541927,29,0.33003733,3.204011698,10.85033861,1,0,1,51441287.25,38966.93582,190513.7264,0.597998487,0.61993267,20.85271449,604728720.3,29000000,3604996.533,4571891.979,289462.0503,17843047.85,-8127968.516,-514609.3657,-20255709.82,45293.21005,2867.667369,119625.9743,11999.99864,2.483743404,3.318309863,1.000002072,2.059862656,1.02226853,4614892.087,289462.0503,17843047.85,-8204414.661,-514609.3657,-20255709.82,45719.20719,2867.667369,119625.9743,11999.99993,2.483743404,3.318309863,1.000002072,2.059862656,1.02226853
Steel_2_1_42,1,Steel,2,770.1698212,568.0457214,3,41.06434819,81.14938877,8,29.00424526,7.877058612,3,192.5424553,Beam,C15X33.9,7363.419952,61.02338038,26,0.381222608,2.987173715,8.936398412,1,0,1,37794456.33,38173.15837,221392.7133,0.531381629,0.87916734,7520.468117,62.01901475,26,0.326866782,3.130468443,8.875184612,1,0,1,38201764.4,38128.63381,186870.9167,0.546156443,0.700216611,1.345530727,39020391.08,29000000,3604996.533,3043440.131,293250.0356,14282559.36,-5410560.233,-521333.3965,-15277572.64,35125.76112,3384.535347,112607.8674,11999.9918,2.533940023,3.313050247,1.000015388,2.203791437,1.024435404,3055955.095,293250.0356,14282559.36,-5432809.058,-521333.3965,-15277572.64,35270.20216,3384.535347,112607.8674,11999.13091,2.533940023,3.313050247,1.000015388,2.203791437,1.024435404
Steel_2_1_43,1,Steel,2,1292.782392,688.249744,4,13.85690567,86.031218,9,25.09625387,8.78480569,5,215.463732,Chevron,L2X2X1/8,38755.02373,81.83517117,51,0.468410659,2.885180564,10.51045591,1,0,1,83418969.2,38480.77108,299824.1292,0.567525791,0.792457631,40877.95448,85.47894311,51,0.446357019,3.154301397,10.38750203,1,0,1,88079734.22,38395.43661,262562.4198,0.614166146,0.643805594,16.22236961,470448718.7,29000000,3604996.533,10352392.18,734340.0512,30030491.34,-18407058.3,-1305692.432,-34074643.12,71191.63445,5049.931219,147475.0026,11999.99321,2.338170062,3.445267129,1.000015131,2.041978581,1.030882917,10481075.97,734340.0512,30030491.34,-18635864.34,-1305692.432,-34074643.12,72076.57087,5049.931219,147475.0026,11999.99974,2.338170062,3.445267129,1.000015131,2.041978581,1.030882917
Steel_2_1_44,1,Steel,2,1628.93887,569.0243056,3,45.89225952,113.8048611,6,20.59011106,7.661888394,6,232.7055529,Chevron,L2-1/2X1-1/2X3/16,89940.50413,92.24186005,79,0.631893295,1.242401661,17.66434387,1,0,1,117014152,43381.08905,435103.8604,0.66169046,1.054500053,94301.24051,94.00885128,79,0.604453333,1.500105847,16.02237804,1,0,1,121546780.5,42383.50147,383429.3399,0.688295787,0.869793992,3.052441434,88520801.58,29000000,3604996.533,18222684.94,1749094.966,41680572.17,-32395884.32,-3109502.16,-46975700.79,99438.6128,9544.563694,161958.8706,11999.99994,1.913965923,3.179356549,1.000000221,1.782023928,1.039918808,18321776.34,1749094.966,41680572.17,-32572046.82,-3109502.16,-46975700.79,99979.34059,9544.563694,161958.8706,11999.99923,1.913965923,3.179356549,1.000000221,1.782023928,1.039918808
Steel_2_1_45,1,Steel,2,880.8840929,529.9343021,3,31.31351149,105.9868604,6,21.51425536,7.959148107,3,220.2210232,Chevron,L2X2X1/8,18630.03252,63.06346859,40,0.416211146,2.41987178,10.00660001,1,0,1,58543184.38,37361.82164,270581.7362,0.672544151,0.978658137,19133.2349,64.33828205,40,0.396707656,2.554080897,9.885439172,1,0,1,59394661.7,37218.11852,236100.7086,0.694537817,0.812177952,28.43988362,824756624.9,29000000,3604996.533,4745705.591,511398.9678,17367986.45,-8438393.425,-909324.3575,-19640680.25,47897.29712,5161.430232,119248.7104,11999.95826,2.545387442,3.30757092,1.000095424,2.097984613,1.031721861,4766607.886,511398.9678,17367986.45,-8475560.036,-909324.3575,-19640680.25,48108.2591,5161.430232,119248.7104,11999.9575,2.545387442,3.30757092,1.000095424,2.097984613,1.031721861
Steel_2_1_46,1,Steel,2,1487.342883,838.0141176,5,44.93062448,93.11267973,10,20.78356235,8.001179574,6,212.4775547,Chevron,L2X2X1/8,66381.88292,81.66729677,71,0.568213034,1.83415379,11.83340016,1,0,1,102271939.4,39449.45211,359520.3183,0.575277001,0.925815704,70300.61003,84.03441818,71,0.543444891,2.012844407,11.83339625,1,0,1,107761102.6,39693.06207,316204.2263,0.609141922,0.763520759,19.18052037,556235090.6,29000000,3604996.533,13539546.28,874836.8124,36631923.04,-24073087.83,-1555445.286,-41368135.29,80926.49016,5228.939822,155430.8288,11999.99864,2.290997368,3.47545685,1.002032158,2.034308516,1.025957165,13650205.17,874836.8124,36631923.04,-24269837.51,-1555445.286,-41368135.29,81587.90348,5228.939822,155430.8288,11999.99285,2.290997368,3.47545685,1.002032158,2.034308516,1.025957165
Steel_2_1_47,1,Steel,2,1189.831384,752.2681171,5,39.61611194,68.38801065,12,22.86118648,7.824870941,4,237.9662768,Chevron,L2X2X1/8,31368.22026,76.54512481,52,0.806812251,1.668987589,11.16964778,1,0,1,75700482.36,36306.06506,1138572.416,0.480779825,0.744871376,34711.77792,70.68359967,52,0.432848024,2.41108812,10.42325485,1,0,1,77382984.07,36392.37201,226818.1523,0.520570155,0.629586664,7.97100595,231159172.6,29000000,3604996.533,6900103.997,466594.6309,26701020.76,-12266990.62,-829510.9698,-30406452.94,51549.28162,3485.834132,142328.0102,11790.52039,2.964866411,3.962899109,1.213918053,2.451263136,5.789612336,6209060.94,432419.5407,25962275.74,-13243608.95,-922328.7317,-33895671.52,51172.80367,3563.843305,143765.3752,11999.99998,2.964866411,3.962899109,1.213918053,2.451263136,5.789612336
Steel_2_1_48,1,Steel,2,1081.914977,669.9924655,4,1.824673398,133.9984931,6,23.16050217,8.597617489,4,216.3829954,Chevron,L2-1/2X1-1/2X3/16,32486.39169,81.47095864,46,0.478116853,2.154594923,14.28061467,1,0,1,78879725.58,42953.7435,345916.4506,0.806908579,1.035142696,33178.84252,82.60584788,46,0.454056719,2.298131292,13.88219266,1,0,1,79430089.57,42651.96553,298332.2267,0.823876367,0.828966081,1.620135108,46983918.14,29000000,3604996.533,9506780.485,771553.8658,23328643.39,-16901870.48,-1371726.583,-26788431.05,78110.89984,6339.345568,132679.307,11999.99375,2.008832614,2.94413583,1.000014039,1.727416495,1.032990835,9534854.64,771553.8658,23328643.39,-16951782.83,-1371726.583,-26788431.05,78341.56653,6339.345568,132679.307,11999.99338,2.008832614,2.94413583,1.000014039,1.727416495,1.032990835
Steel_2_1_49,1,Steel,2,686.5095409,881.0396427,6,15.90172847,110.1299553,9,22.17892549,8.723162026,2,228.8365136,Chevron,L2X2X1/8,8727.902347,51.19072973,30,0.366900181,1.976392086,10.53282945,1,0,1,39022852.51,37790.5818,235448.5363,0.707882182,0.959162815,9042.272159,52.69530498,30,0.34194668,2.101786739,10.4373821,1,0,1,39888467.01,37707.89246,204514.9311,0.742358845,0.794175923,29.04544472,842317897,29000000,3604996.533,3135820.693,207048.4678,12038334.08,-5576508.72,-368199.492,-11750505.31,40614.93969,2681.677894,108011.1844,11999.95118,2.338202077,3.03321849,1.000122859,2.220776079,1.018639304,3150802.535,207048.4678,12038334.08,-5603151.307,-368199.492,-11750505.31,40808.98351,2681.677894,108011.1844,11999.95024,2.338202077,3.03321849,1.000122859,2.220776079,1.018639304
Steel_2_1_50,1,Steel,2,851.8127265,708.0063616,4,4.654432755,88.5007952,9,23.73781925,8.364472347,3,212.9531816,Chevron,L2X2X1/8,14017.8028,61.54931086,35,0.365825281,2.742868011,9.251675024,1,0,1,51482876.81,36789.74424,218876.2206,0.601539203,0.784185783,14466.46001,63.35116043,35,0.34746544,2.896886865,9.182789779,1,0,1,52744995.9,36714.12927,189525.9978,0.630513592,0.641871643,13.28111847,385152435.8,29000000,3604996.533,4109075.508,318797.3076,16552551.5,-7306472.535,-566863.2196,-18529603.08,42887.78688,3327.393463,116953.2251,11999.21724,2.63957917,3.400596449,1.006537291,2.186432311,1.029711541,4136669.944,318797.3076,16552551.5,-7355539.043,-566863.2196,-18529603.08,43175.79917,3327.393463,116953.2251,11999.95768,2.63957917,3.400596449,1.006537291,2.186432311,1.029711541
Steel_2_1_51,1,Steel,2,1245.017562,782.1716311,5,24.99272603,130.3619385,7,21.96917953,8.879531277,5,207.502927,Chevron,L2X2X1/8,48876.20627,85.45138347,56,0.544722508,1.437666645,19.65448039,1,0,1,93115455.87,46498.54506,401457.0956,0.782451085,1.096282907,49587.81382,86.66381684,56,0.515056039,2.078167765,14.42651199,1,0,1,93320505.09,43372.88861,347758.0203,0.813384086,0.883487759,15.61004885,452691416.6,29000000,3604996.533,12924478.54,875806.1318,28472882.32,-22976850.73,-1556988.679,-32356831.87,92275.20734,6252.878379,145037.351,11999.96402,1.951249011,3.016865875,1.139813891,1.74101241,1.028246339,12964193.19,875806.1318,28472882.32,-23047454.56,-1556988.679,-32356831.87,92558.75285,6252.878379,145037.351,11999.99869,1.951249011,3.016865875,1.139813891,1.74101241,1.028246339
Steel_2_1_52,1,Steel,2,1842.897128,541.1345093,3,58.00184996,135.2836273,5,25.16917314,7.924328129,7,230.362141,Chevron,L2-1/2X1-1/2X3/16,99767.11259,109.6719144,73,0.671289185,1.288421476,24.21475113,1,0,1,112712610.2,47131.26525,566790.8812,0.657789734,1.288779535,104932.9433,112.449554,73,0.643130357,1.34661065,24.96383435,1,0,1,119225970.4,47457.94506,499239.8255,0.684190239,1.027696548,26.29282089,762491805.7,29000000,3604996.533,27707863.82,2686452.153,49700736.38,-49259347.69,-4776004.441,-55938454.56,133646.4932,12957.87043,169830.9887,11994.37604,1.313515991,2.92376912,1.000408038,1.450034163,1.043604948,27892294.7,2686452.153,49700736.38,-49587230.95,-4776004.441,-55938454.56,134536.0796,12957.87043,169830.9887,11984.3817,1.313515991,2.92376912,1.000408038,1.450034163,1.043604948
Steel_2_1_53,1,Steel,2,792.6287376,631.0810245,4,38.73929366,126.2162049,6,22.30167902,8.320215218,3,198.1571844,Chevron,L2X2X1/8,13825.46128,60.46612784,35,0.414239326,2.249722025,10.63055737,1,0,1,49817832.04,40217.02819,300125.4296,0.73703635,1.159148294,14084.95625,61.28926317,35,0.388763892,2.394359233,10.34602642,1,0,1,49917458.46,39863.28946,256624.4374,0.747182251,0.940469091,20.26437023,587666736.7,29000000,3604996.533,4483566.153,414094.1841,14903754.92,-7971597.617,-736242.5575,-16193109.71,50285.8226,4644.30901,114092.5355,11999.95708,2.275689673,3.05215932,1.000095518,1.975918105,1.025191899,4494494.631,414094.1841,14903754.92,-7991028.005,-736242.5575,-16193109.71,50408.39189,4644.30901,114092.5355,11999.95563,2.275689673,3.05215932,1.000095518,1.975918105,1.025191899
Steel_2_1_54,1,Steel,2,674.9950041,717.2481928,4,3.722775771,143.4496386,6,26.79442895,8.769923543,2,224.9983347,Beam,C15X33.9,7317.614624,59.98210138,25,0.43148351,1.580477763,15.99481973,1,0,1,37859211.63,44090.85596,273272.4396,0.849192904,1.097601438,7446.206007,60.75651264,25,0.368516037,1.771279453,14.91834092,1,0,1,37600349.52,43341.99879,229314.9233,0.848657184,0.86280825,25.23435643,731796336.5,29000000,3604996.533,3777770.508,300334.2993,11739442.6,-6716036.459,-533927.6433,-11270354.15,49748.78642,3955.048852,107321.0848,11999.99992,1.880552493,2.630062311,1.000000209,1.872539247,1.023982653,3785228.639,300334.2993,11739442.6,-6729295.357,-533927.6433,-11270354.15,49847.00121,3955.048852,107321.0848,11999.95874,1.880552493,2.630062311,1.000000209,1.872539247,1.023982653
Steel_2_1_55,1,Steel,2,1235.832776,462.1838266,3,54.41500401,115.5459567,5,28.53399512,8.212010271,5,205.9721293,Chevron,L2X2X1/8,31626.01051,91.70613363,43,0.485879647,2.979483088,12.36936862,1,0,1,76258683.09,41883.20605,408613.2234,0.616301285,1.179940251,33190.46534,95.8463272,43,0.462310579,3.214357398,12.27913162,1,0,1,79858203.25,41846.83217,356509.1382,0.66437705,0.969684396,25.67626366,744611646,29000000,3604996.533,10969370.6,1207990.565,28176980.11,-19502941.62,-2147741.226,-32030355.42,78906.07048,8689.449205,144856.0721,11999.99414,2.014156743,3.216612127,1.000010989,1.828680156,1.036334113,11102995.43,1207990.565,28176980.11,-19740519.28,-2147741.226,-32030355.42,79867.27518,8689.449205,144856.0721,11999.99994,2.014156743,3.216612127,1.000010989,1.828680156,1.036334113
Steel_2_1_56,1,Steel,2,1008.611325,560.8607867,3,46.20204233,112.1721573,6,23.05844451,7.798963003,4,201.722265,Chevron,L2X2X1/8,24436.32647,72.35833071,43,0.449819855,2.797747074,9.924600017,1,0,1,67571100.74,38741.90815,321071.1887,0.657509412,1.087068602,25122.66457,73.92904092,43,0.428213352,2.965364018,9.788930357,1,0,1,68645801.32,38586.35583,279496.2288,0.680578026,0.898041249,29.1474248,845275319.2,29000000,3604996.533,6574768.295,670412.4353,21110550.91,-11691422.65,-1192144.693,-24272164.87,57958.01793,5909.831983,126808.3279,11999.99998,2.413443765,3.301115792,1.000000031,2.004258752,1.030622666,6608530.162,670412.4353,21110550.91,-11751458.88,-1192144.693,-24272164.87,58255.63616,5909.831983,126808.3279,11999.99849,2.413443765,3.301115792,1.000000031,2.004258752,1.030622666
Steel_2_1_57,1,Steel,2,1750.106409,688.9292237,4,32.31201111,137.7858447,6,21.41077727,7.602700892,7,218.7633012,Chevron,L2-1/2X1-1/2X3/16,110753.2053,105.1314347,81,0.669476943,1.170922536,22.40609948,1,0,1,128897983.9,46659.6994,503352.8266,0.795353927,1.141695633,114116.6264,105.6112511,81,0.636820041,1.249896857,22.25013457,1,0,1,131049618,46666.63497,434098.9787,0.794359807,0.907561336,24.6493487,714831112.2,29000000,3604996.533,24635501.28,2018941.203,46166727.57,-43797359.9,-3589303.644,-51979138.02,125127.7056,10254.52974,166769.17,11989.93666,1.493946487,2.761358815,1.005036463,1.475910096,1.041248089,24635624.38,2018941.203,46166727.57,-43797578.74,-3589303.644,-51979138.02,125128.3308,10254.52974,166769.17,11999.99404,1.493946487,2.761358815,1.005036463,1.475910096,1.041248089
Steel_2_1_58,1,Steel,2,1203.008896,670.2507242,4,14.46686806,95.75010346,8,20.69254924,8.46930926,5,200.5014827,Chevron,L2-1/2X1-1/2X3/16,42632.0287,73.48530147,58,0.497691155,2.37140508,9.905450057,1,0,1,85894036.43,38165.68142,305429.4528,0.634957133,0.851187542,44609.78136,75.63275874,58,0.475702316,2.610726856,9.676592927,1,0,1,89199653.63,37924.74659,269127.3077,0.673629812,0.704980942,1.018900802,29548123.27,29000000,3604996.533,9095240.868,715361.4664,27120796.67,-16172192.15,-1271979.848,-30866687.6,67215.59668,5286.660189,144192.621,11999.96224,2.448441117,3.4236903,1.000097106,2.074588001,1.030838912,9160908.467,715361.4664,27120796.67,-16288955.31,-1271979.848,-30866687.6,67700.89299,5286.660189,144192.621,11999.99992,2.448441117,3.4236903,1.000097106,2.074588001,1.030838912
Steel_2_1_59,1,Steel,2,1417.274017,851.9128621,5,8.612609682,85.19128621,11,24.77137748,8.554921892,5,236.2123361,Chevron,L2X2X1/8,50115.73352,85.57745578,57,0.494834975,2.599510934,11.52996113,1,0,1,94334243.3,38294.6378,308640.2759,0.565758559,0.77153546,50941.04134,103.7027344,57,1.031781405,1.144808583,20.63820076,1,0,1,99692431.16,44861.91528,1637025.514,0.608390198,0.624796059,21.75207405,630810147.6,29000000,3604996.533,12342303.82,722197.8138,34211676,-21942573.83,-1283948.206,-38687083.79,77411.19067,4529.639968,152718.6647,11999.96862,2.309250643,3.451932636,1.000086456,2.04021307,1.027534227,13116115.98,722197.8138,34211676,-23318283.82,-1283948.206,-38687083.79,82264.55695,4529.639968,152718.6647,11983.29492,2.309250643,3.451932636,1.000086456,2.04021307,1.027534227
Steel_2_1_60,1,Steel,2,1832.366907,629.2255741,4,16.65292705,104.870929,7,25.48003495,8.547704778,7,229.0458634,Chevron,L2-1/2X1-1/2X3/16,96324.63091,108.254923,71,0.60484297,1.764658651,19.11014202,1,0,1,120948565.1,45154.85243,432735.1779,0.646764512,0.908782535,103218.2448,113.8684855,71,0.582169209,2.203700026,17.03959781,1,0,1,131179425.2,44081.42469,390958.9123,0.719409235,0.754343143,10.67874158,309683505.8,29000000,3604996.533,24976999.81,1896982.626,49296292.82,-44405452.15,-3372557.629,-55484356.54,121169.6521,9202.735585,169627.0437,11999.99995,1.573169978,3.012988818,1.000000143,1.595464945,1.042641736,25420189.74,1896982.626,49296292.82,-45193379.03,-3372557.629,-55484356.54,123319.677,9202.735585,169627.0437,11970.28894,1.573169978,3.012988818,1.000000143,1.595464945,1.042641736
Steel_2_1_61,1,Steel,2,1737.531971,471.2276646,3,42.18414653,94.24553291,6,24.13819838,8.738042044,7,217.1914964,Chevron,L2X2X1/8,81673.98184,95.52259468,71,0.595384408,1.716526228,16.10644997,1,0,1,106741021.6,43672.76574,412161.5416,0.563814297,0.930229332,88557.24893,100.8024764,71,0.57066286,2.115728272,14.81762788,1,0,1,117606282.3,42856.22032,367262.274,0.626924314,0.767579403,18.85139979,546690593.9,29000000,3604996.533,20378957.66,1989980.26,45693528.96,-36230981.3,-3537910.956,-51450612.7,104259.8983,10180.85139,165309.7619,11999.99402,1.75513401,3.254088006,1.000017581,1.741838967,1.047299554,20715825.8,1989980.26,45693528.96,-36829886.48,-3537910.956,-51450612.7,105983.3347,10180.85139,165309.7619,11999.99411,1.75513401,3.254088006,1.000017581,1.741838967,1.047299554
Steel_2_1_62,1,Steel,2,1395.651934,742.7492262,5,0.097456503,61.89576885,13,24.68547623,7.973461531,5,232.6086557,Cross,L2-1/2X1-1/2X3/16,42280.29228,75.61627106,56,0.449811161,2.811770313,9.416910251,1,0,-1,85422551.15,34211.73251,238381.4385,0.458352414,0.608302178,47649.92302,83.41234789,56,0.438439787,3.094786269,9.947936517,1,0,1,97690488.53,36079.8483,223264.1539,0.541837704,0.542000524,2.69057064,78026548.57,29000000,3604996.533,8982810.012,592527.5882,33471857.12,-15971550.14,-1053521.568,-37873123.95,57218.95894,3774.2991,152311.2955,11999.99974,2.741896098,3.778523116,1.000002341,2.329405879,1.029098215,9303705.58,592527.5882,33471857.12,-16542106.53,-1053521.568,-37873123.95,59263.00867,3774.2991,152311.2955,11999.99969,2.741896098,3.778523116,1.000002341,2.329405879,1.029098215
