id,maxDL1Mpos_abt,maxDL2Mpos_abt,maxDL1Mneg_abt,maxDL2Mneg_abt,maxDL1V_abt,maxDL2V_abt,maxDL1rxn_abt,maxDL2rxn_abt,maxDL1fbpos_abt,maxDL2fbpos_abt,maxDL1fbneg_abt,maxDL2fbneg_abt,maxLLMpos_abt,maxLLMneg_abt,maxLLV_abt,maxLLrxn_abt,maxLLfbpos_abt,maxLLfbneg_abt,ctrtg_st1_pos_abt,ctrtg_st1_neg_abt,ctrtg_sv2_pos_abt,ctrtg_sv2_neg_abt,ctrtg_v_abt,DL1M_ctrtg_st1_pos_abt,DL2M_ctrtg_st1_pos_abt,LLM_ctrtg_st1_pos_abt,DL1fb_ctrtg_st1_neg_abt,DL2fb_ctrtg_st1_neg_abt,LLfb_ctrtg_st1_neg_abt,DL1fb_ctrtg_sv2_pos_abt,DL2fb_ctrtg_sv2_pos_abt,LLfb_ctrtg_sv2_pos_abt,DL1fb_ctrtg_sv2_neg_abt,DL2fb_ctrtg_sv2_neg_abt,LLfb_ctrtg_sv2_neg_abt,DL1V_ctrtg_v_abt,DL2V_ctrtg_v_abt,LLV_ctrtg_v_abt,loc_ctrtg_st1_pos_abt,loc_ctrtg_st1_neg_abt,loc_ctrtg_sv2_pos_abt,loc_ctrtg_sv2_neg_abt,loc_ctrtg_v_abt,maxDL1Mpos_pier,maxDL2Mpos_pier,maxDL1Mneg_pier,maxDL2Mneg_pier,maxDL1V_pier,maxDL2V_pier,maxDL1rxn_pier,maxDL2rxn_pier,maxDL1fbpos_pier,maxDL2fbpos_pier,maxDL1fbneg_pier,maxDL2fbneg_pier,maxLLMpos_pier,maxLLMneg_pier,maxLLV_pier,maxLLrxn_pier,maxLLfbpos_pier,maxLLfbneg_pier,ctrtg_st1_pos_pier,ctrtg_st1_neg_pier,ctrtg_sv2_pos_pier,ctrtg_sv2_neg_pier,ctrtg_v_pier,DL1M_ctrtg_st1_pos_pier,DL2M_ctrtg_st1_pos_pier,LLM_ctrtg_st1_pos_pier,DL1fb_ctrtg_st1_neg_pier,DL2fb_ctrtg_st1_neg_pier,LLfb_ctrtg_st1_neg_pier,DL1fb_ctrtg_sv2_pos_pier,DL2fb_ctrtg_sv2_pos_pier,LLfb_ctrtg_sv2_pos_pier,DL1fb_ctrtg_sv2_neg_pier,DL2fb_ctrtg_sv2_neg_pier,LLfb_ctrtg_sv2_neg_pier,DL1V_ctrtg_v_pier,DL2V_ctrtg_v_pier,LLV_ctrtg_v_pier,loc_ctrtg_st1_pos_pier,loc_ctrtg_st1_neg_pier,loc_ctrtg_sv2_pos_pier,loc_ctrtg_sv2_neg_pier,loc_ctrtg_v_pier
Steel_2_1_98,6560726.586,1218794.182,-11625165.74,-2547151.022,48783.70267,13814.177,29589.41735,9088.791684,5012.277208,801.2564507,-8934.564814,-1899.617982,8492739,-5992059,40989.13281,48736.59375,5206.626465,-4716.025879,4.763303307,2.900246455,6.229757789,5.028993031,2.242863417,6560726.586,1034175.527,8492739,-8669.856157,-1899.617982,-4350.669922,4915.524852,557.2265751,5189.391602,-8896.07679,-272.0035484,-4716.025879,28826.70663,1413.984085,48736.59375,"0.64,1,2","0.04,11,2","0.64,10,2","0.04,4,2","3,9",6560725.878,1218803.366,-11625164.61,-2547151.039,48783.70884,13814.1778,29589.41358,9088.664638,5012.276304,801.2624889,-8934.56315,-1899.617995,8492737,-5992074,40989.14844,48736.58594,5206.633301,-4716.037598,4.763304486,2.900184056,6.229760787,5.028980707,2.242863894,6560725.878,1034175.558,8492737,-8669.845653,-1899.617995,-4350.766113,4915.524149,557.2268236,5189.38916,-8896.075556,-272.0037241,-4716.037598,28826.7066,1413.985303,48736.58594,"0.64,1,2","0.04,11,2","0.64,10,2","0.04,4,2","3,9"
Steel_2_1_99,15713923.18,2269853.172,-26910936.58,-4591931.587,82129.63299,17918.69106,49741.62089,11738.62703,7294.36669,954.1164032,-12851.12407,-2131.56123,12693523,-10598822,52405.64063,57471.86719,5304.489258,-4994.118652,3.744860268,2.262393937,5.822789654,3.967586439,2.182879686,14075362.95,632072.4685,12676276,-12492.05309,-2131.56123,-4919.942383,7113.758296,285.1729811,5297.628418,-12492.05309,-2131.56123,-4919.942383,47386.73884,9859.91786,36253.78516,"0.62857,8,2","0.028571,11,2","0.62857,8,2","0.028571,11,2","2,11",15713917.94,2269915.361,-26910991.68,-4591937.684,82129.70864,17918.74127,49741.66078,11738.11032,7294.351178,954.142544,-12851.13336,-2131.56406,12693476,-10599100,52406.66406,57471.92188,5304.483398,-4994.109863,3.744865348,2.26233427,5.822798096,3.967482066,2.182825089,14075348.34,632070.3315,12676262,-12492.05296,-2131.56406,-4920.071289,7113.745474,285.172017,5297.622559,-12492.05296,-2131.56406,-4920.071289,47386.39603,9859.383789,36240.39844,"0.62857,8,2","0.028571,11,2","0.62857,8,2","0.028571,11,2","2,11"
Steel_2_1_100,25325711.04,3015471.397,-40188326.02,-5364353.802,134705.3902,16831.0236,73903.4967,12899.2497,10184.98654,1066.996647,-16812.75869,-2157.352428,19943492,-19641056,89464.58594,103764.8594,6473.395508,-7898.93457,2.242772494,1.491008764,4.369150862,2.11726796,1.344749331,21693446.86,2277138.349,18637752,-16153.25847,-2105.332116,-7898.93457,9851.090876,936.6426242,6463.54541,-16153.25847,-2105.332116,-7898.93457,73901.77323,9910.49242,103764.8594,"0.45,2,1","0.025,7,2","0.55,7,2","0.025,7,2","1,7",25325700.04,3015468.941,-40188318.29,-5364321.927,134705.4938,16830.92103,73903.38579,12899.25095,10184.98139,1066.995778,-16812.7748,-2157.339609,19943458,-19641344,89465.14063,103763.6563,6473.384277,-7899.050293,2.242818652,1.490982972,4.369157707,2.117232689,1.344765782,21693507.96,2277116.264,18637356,-16153.29113,-2105.343128,-7899.050293,9851.084733,936.6411711,6463.536621,-16153.29113,-2105.343128,-7899.050293,73901.71988,9910.396509,103763.6563,"0.45,2,1","0.025,7,2","0.55,7,2","0.025,7,2","1,7"
Steel_2_2_1,25735448.93,3348407.292,-45530539.92,-6381681.208,129796.5833,20091.8481,78598.56202,12589.21508,8541.714952,1009.736778,-15353.48689,-2113.72473,24830392,-18565920,81556.46875,95549.5,6975.376953,-6260.661133,2.215113733,2.459496546,4.194488369,2.815785186,2.257422447,25312374.86,3099193.167,24830392,-15353.48689,-1730.723837,-6260.253906,8535.740089,928.6811581,6975.376953,-15353.48689,-1730.723837,-6260.253906,73962.2078,7191.51499,51743.625,"0.63158,3,2","1,3,1","0.63158,3,2","1,3,1","2,3",25735542.51,3348415.927,-45530586.91,-6381709.689,129796.6643,20091.88788,78598.78042,12589.22912,8541.741535,1009.739382,-15353.50203,-2113.734163,24830468,-18565950,81556.5,95549.5625,6975.398438,-6260.671387,2.215106367,2.459488274,4.194474751,2.815775874,2.257420778,25312388.28,3099200.124,24830468,-15353.50203,-1730.729079,-6260.269043,8535.744345,928.6832428,6975.398438,-15353.50203,-1730.729079,-6260.269043,73962.4261,7191.682346,51743.85938,"0.63158,3,2","1,3,1","0.63158,3,2","1,3,1","2,3"
Steel_2_2_2,15362709.08,1902518.496,-24572504.94,-4024761.424,94257.97901,17897.10528,66340.19251,18284.23094,8920.724058,981.9306604,-14524.12907,-2337.129779,11785068,-11537271,66046.64844,78085.47656,5619.037598,-6699.552246,3.275775854,1.628290943,5.286254182,2.697963532,1.318856239,12743373.84,1186709.255,10881559,-14165.17829,-2337.129779,-6699.552246,8033.031809,852.2088928,5619.037598,-14165.17829,-2337.129779,-6699.552246,66339.81595,18284.23094,77723.97656,"0.46875,2,1","0.03125,12,2","0.625,1,2","0.03125,12,2","1,12",15362704.44,1902557.561,-24572511.61,-4024773.256,94258.0268,17897.09383,66340.27195,18284.12274,8920.718856,981.9508226,-14524.1318,-2337.13665,11785050,-11537451,66047.25,78085.28906,5619.028809,-6699.656738,3.275739362,1.628263523,5.28626199,2.697919273,1.31891036,12743344.62,1186702.807,10881688,-14165.1904,-2337.13665,-6699.656738,8033.035425,852.2086429,5619.028809,-14165.1904,-2337.13665,-6699.656738,66339.51179,18284.12274,77721.00781,"0.46875,2,1","0.03125,12,2","0.625,1,2","0.03125,12,2","1,12"
Steel_2_2_3,5783323.939,1334008.831,-9884716.943,-2568870.115,56701.40924,15035.186,34673.32939,10225.04936,6101.859734,1206.429885,-10818.20032,-2710.438604,8090369,-6467290,65400.23438,74811.19531,6799.933594,-7078.007324,3.451994756,2.093038479,4.726567066,3.144911653,1.870718002,5041288.944,218118.2619,8090369,-10815.26012,-247.1198475,-7078.007324,5517.499511,200.0556587,6799.933594,-10815.26012,-247.1198475,-7078.007324,34673.32939,0,74792.04688,"0.4,3,1","1,6,1","0.4,3,1","1,6,1","1,7",5783324.03,1334015.971,-9884726.759,-2568872.778,56701.41741,15035.18955,34673.32949,10225.04772,6101.860994,1206.436343,-10818.21298,-2710.441415,8090360,-6467304,65400.13281,74811.0625,6799.925781,-7078.022461,3.45199746,2.093033226,4.726570851,3.14490409,1.870718002,5041301.799,218118.2747,8090360,-10815.26665,-247.121025,-7078.022461,5517.514051,200.0556705,6799.925781,-10815.26665,-247.121025,-7078.022461,34673.32949,0,74792.04688,"0.4,3,1","1,6,1","0.4,3,1","1,6,1","1,7"
Steel_2_2_4,1518916.431,415419.0478,-2452685.127,-761042.5081,23505.69399,7747.908486,15706.09158,6278.528989,4471.220419,939.3474502,-7221.613051,-2240.718029,2973823.5,-2514539.25,43106.12109,58155.42188,6137.875977,-7573.130371,4.56319107,2.037584107,5.441102951,3.350661669,1.440933466,1244976.54,145941.3027,2973823.5,-7221.400761,-2240.718029,-6943.344727,3749.647433,334.492951,6137.875977,-7025.762773,13.25971588,-7573.130371,15706.0765,0,58155.42188,"0.66667,2,2","0.083333,12,2","0.66667,2,2","1,7,1","1,7",1518914.453,415419.3527,-2452684.5,-761042.5342,23505.69435,7747.908816,15706.0956,6278.528965,4471.215935,939.3481396,-7221.6102,-2240.718106,2973823.25,-2514538.25,43106.09766,58155.39453,6137.875488,-7573.126953,4.563191385,2.03758177,5.441103304,3.350663065,1.4409343,1244976.857,145941.2709,2973823.25,-7221.399719,-2240.718106,-6943.353027,3749.648147,334.4928781,6137.875488,-7025.763983,13.25978197,-7573.126953,15706.06605,0,58155.39453,"0.66667,2,2","0.083333,12,2","0.66667,2,2","1,7,1","1,7"
Steel_2_2_5,17710390.79,2424428.664,-29217787.69,-4518945.953,101837.8644,17503.85563,60148.58558,12281.07087,7586.335441,939.3080073,-13209.36397,-1935.694197,17537324,-15076157,73915.46094,76021.45313,6409.077637,-6457.884277,2.895111146,2.328689084,4.786175153,3.045694275,1.86457181,15043660.87,1295984.68,17227592,-12494.94228,-1935.694197,-6457.884277,7312.114048,770.8604634,6335.077148,-12494.94228,-1935.694197,-6457.884277,57315.17569,8777.401501,64471.51172,"0.60606,4,2","0.030303,6,2","0.66667,1,2","0.030303,6,2","2,6",17710426.18,2424426.991,-29217774.13,-4518943.171,101838.0085,17503.87691,60148.42403,12281.06847,7586.316889,939.3073589,-13209.3689,-1935.693005,17537306,-15076349,73917.88281,76021.42188,6409.0625,-6457.966309,2.895118556,2.328657975,4.786182977,3.045653941,1.864560127,15043645.81,1295983.139,17227552,-12494.9573,-1935.693005,-6457.966309,7312.089576,770.8599942,6335.070801,-12494.9573,-1935.693005,-6457.966309,57315.08172,8777.172723,64466.67578,"0.60606,4,2","0.030303,6,2","0.66667,1,2","0.030303,6,2","2,6"
Steel_2_2_6,13241118.83,1820744.515,-24082697.2,-3529958.823,97889.41618,15955.41674,59319.53982,10217.81006,7158.655228,861.3155216,-13019.87706,-1920.217065,16132206,-12235692,82060.58594,91263.23438,6945.315918,-6615.008301,2.908509984,2.445397277,4.430322438,3.083866998,2.137583971,13024588.36,994114.9879,16132206,-11882.00099,-1920.217065,-6201.740723,7041.601767,457.4126024,6945.315918,-13019.01813,-461.2343447,-6615.008301,59319.53982,0,91263.23438,"0.44444,2,1","0.037037,6,2","0.44444,2,1","0.037037,3,2","1,4",13241127.35,1820762.651,-24082699.66,-3529961.004,97889.42573,15955.43707,59319.4826,10217.80837,7158.666484,861.3241009,-13019.87349,-1920.218252,16132294,-12235700,82060.6875,91263.21875,6945.353516,-6615.012695,2.908493839,2.445377761,4.430297778,3.083865471,2.137584686,13024597.53,994112.1257,16132294,-11881.99707,-1920.218252,-6201.791016,7041.60919,457.4112854,6945.353516,-13019.01341,-461.2345802,-6615.012695,59319.4826,0,91263.21875,"0.44444,2,1","0.037037,6,2","0.44444,2,1","0.037037,3,2","1,4"
Steel_2_2_7,27445036.21,2889375.445,-44975032.14,-5209361.685,135718.0834,16459.56787,74823.93526,12136.53093,9503.703894,879.3536877,-16487.15,-1803.910248,24631112,-22282742,79743.875,81039.29688,6878.841309,-7716.121094,2.246148782,1.79013498,4.203954708,2.257361285,1.730421782,26545182.36,2346151.581,24631112,-15552.59482,-1803.910248,-7716.121094,9192.132781,714.0287179,6878.841309,-15552.59482,-1803.910248,-7716.121094,71637.59693,8746.88335,69214.74219,"0.675,1,2","0.025,6,2","0.675,1,2","0.025,6,2","2,6",27445063.99,2889374.409,-44975016.44,-5209360.176,135718.0437,16459.56329,74823.96253,12136.53475,9503.720018,879.3533726,-16487.16293,-1803.909726,24631036,-22283082,79744.96875,81040.55469,6878.820313,-7716.239258,2.24615523,1.790109228,4.203966865,2.257328506,1.730398655,26545198.11,2346152.486,24631036,-15552.57739,-1803.909726,-7716.239258,9192.13854,714.0289935,6878.820313,-15552.57739,-1803.909726,-7716.239258,71636.41227,8746.486508,69204.27344,"0.675,1,2","0.025,6,2","0.675,1,2","0.025,6,2","2,6"
Steel_2_2_8,17463903.07,1515643.891,-30833079.02,-3428292.819,89334.98299,14034.72673,54000.83815,8852.123708,7935.350732,615.8340553,-14163.17411,-1542.507122,18854854,-14276988,52053.49609,59009.20313,7121.175293,-6423.708984,2.626439468,1.990076273,4.249146608,2.944014012,2.106041908,16970134.59,1299169.143,18854854,-13872.55684,-1542.507122,-6423.708984,7635.53043,527.8763744,7121.175293,-13872.55684,-1542.507122,-6423.708984,50755.07413,6923.154613,39208.81641,"0.58333,1,2","0.027778,11,2","0.58333,1,2","0.027778,11,2","2,11",17463914.86,1515642.157,-30833062.85,-3428290.165,89334.88084,14034.71085,54000.24105,8851.838242,7935.356447,615.8333504,-14163.1827,-1542.505928,18854794,-14277459,52053.53516,59009.41016,7121.152344,-6423.920898,2.626447307,1.990011228,4.24915891,2.943917544,2.105988264,16970146.95,1299170.49,18854794,-13872.55261,-1542.505928,-6423.920898,7635.542766,527.8769213,7121.152344,-13872.55261,-1542.505928,-6423.920898,50754.41433,6922.884235,39184.32813,"0.58333,1,2","0.027778,11,2","0.58333,1,2","0.027778,11,2","2,11"
Steel_2_2_9,16656904.51,2270892.801,-27041439.8,-4539877.558,92530.25672,17563.14217,56625.24696,11570.84255,8269.44412,1009.450231,-13588.51354,-2253.888073,15266458,-14272994,64000.65234,66042.35938,6289.319336,-7086.035156,2.987880968,1.603649098,4.739108103,2.641010757,1.552646875,15766343.99,2096025.339,15263838,-13417.52833,-2253.888073,-7086.035156,7827.439001,931.7186889,6288.239746,-13417.52833,-2253.888073,-7086.035156,53418.96454,9786.029657,54954.25781,"0.70588,1,2","0.029412,9,2","0.70588,1,2","0.029412,9,2","2,9",16656892.59,2270958.898,-27041409.75,-4539883.875,92530.35295,17563.15373,56625.3759,11570.47932,8269.445579,1009.479613,-13588.51151,-2253.891209,15268305,-14273242,64001.40234,66042.34375,6290.080078,-7086.158203,2.98787802,1.603622187,4.739104107,2.640965905,1.552629948,15766378.76,2096028.457,15263844,-13417.51592,-2253.891209,-7086.158203,7827.455237,931.7200751,6288.242188,-13417.51592,-2253.891209,-7086.158203,53418.49786,9785.639873,54945.45703,"0.70588,1,2","0.029412,9,2","0.70588,1,2","0.029412,9,2","2,9"
Steel_2_2_10,2103598.478,635741.7614,-3565780.653,-1244558.202,29037.19195,10799.95191,20342.73298,7911.504779,4779.523189,1134.877523,-8406.619495,-2750.762688,3960788.75,-3414610,45672.19141,60064.62109,6785.374023,-8344.998047,3.927060725,1.484037033,4.87688946,2.904716305,1.629248381,1801348.028,41956.50512,3960788.75,-8265.506313,-222.6862269,-8344.998047,4402.435201,78.59002795,6785.374023,-8265.506313,-222.6862269,-8344.998047,20028.83479,0,60064.62109,"0.64286,3,2","1,3,1","0.64286,3,2","1,3,1","1,10",2103598.4,635741.6662,-3565783.42,-1244558.523,29037.20194,10799.95388,20342.77646,7911.504337,4779.52469,1134.877353,-8406.621223,-2750.763399,3960791,-3414610,45672.19531,60064.66016,6785.37793,-8344.998047,3.927058471,1.484036878,4.876886611,2.904716138,1.629247189,1801348.129,41956.53271,3960791,-8265.508267,-222.6860844,-8344.998047,4402.43551,78.59007963,6785.37793,-8265.508267,-222.6860844,-8344.998047,20028.84118,0,60064.66016,"0.64286,3,2","1,3,1","0.64286,3,2","1,3,1","1,10"
Steel_2_2_11,4799374.66,1059349.857,-7938708.336,-2121704.133,47627.13765,13852.48347,33678.30285,10097.43316,6387.693586,1136.888568,-11680.42216,-2728.397133,6933471.5,-6828777.5,59064.0625,69823.92969,6852.078125,-8781.439453,3.223268282,1.931071093,4.627664407,2.389127667,1.756506443,3878792.193,490776.8415,6483869,-9997.628924,-2728.397133,-8781.439453,5707.169577,570.9769567,6852.078125,-9997.628924,-2728.397133,-8781.439453,26150.41782,6515.567093,48503.60938,"0.44444,2,1","0.055556,7,2","0.44444,2,1","0.055556,7,2","2,7",4799372.852,1059349.739,-7938705.273,-2121704.828,47627.10404,13852.48502,33678.29679,10097.43264,6387.685152,1136.888441,-11680.40289,-2728.398026,6933470,-6828787.5,59064.05469,69823.99219,6852.074219,-8781.452148,3.223270305,1.931068173,4.62766739,2.389124076,1.756504893,3878789.599,490776.8739,6483865.5,-9997.629598,-2728.398026,-8781.452148,5707.166464,570.9769944,6852.074219,-9997.629598,-2728.398026,-8781.452148,26150.35806,6515.564721,48503.28906,"0.44444,2,1","0.055556,7,2","0.44444,2,1","0.055556,7,2","2,7"
Steel_2_2_12,15486739.46,1727059.717,-27847373.05,-3542729.543,99732.54876,15150.38546,60055.80063,9523.859254,7481.572795,739.9309252,-13452.8908,-1680.746061,19670690,-14192541,74564.76563,89705.17188,7877.479492,-6733.242676,2.44038859,2.204076777,3.874097069,2.933368641,2.113032818,15068745.07,1581377.412,19670690,-12647.65934,-1675.932867,-6733.242676,7148.928037,677.5156877,7877.479492,-12647.65934,-1675.932867,-6733.242676,59590.72875,3139.808311,89703.57813,"0.6,6,2","1,6,1","0.6,6,2","1,6,1","1,2",15486751.77,1727057.425,-27847389.9,-3542725.583,99732.60992,15150.37249,60055.81528,9523.787235,7481.578463,739.9299433,-13452.89857,-1680.744182,19670596,-14192418,74564.79688,89705.125,7877.441895,-6733.184082,2.440400724,2.204096061,3.874115562,2.93339428,2.113015652,15068734.67,1581374.814,19670596,-12647.65983,-1675.931396,-6733.184082,7148.929127,677.5145745,7877.441895,-12647.65983,-1675.931396,-6733.184082,59590.78348,3139.81773,89704.28125,"0.6,6,2","1,6,1","0.6,6,2","1,6,1","1,2"
Steel_2_2_13,8910329.497,1472239.67,-15484495.24,-3091375.154,58995.47302,15094.76775,36254.21073,10190.6995,6057.069146,902.6011163,-10803.63787,-2101.465317,9428728,-7129909.5,43497.46484,50437.875,5770.560059,-5307.881348,3.879883826,2.897592736,5.503945541,4.189920141,2.391231775,8107338.65,264751.5105,9428728,-10803.637,-284.8843462,-5307.881348,6035.560378,175.3368259,5770.560059,-10803.637,-284.8843462,-5307.881348,31034.65387,2420.151853,22155.49609,"0.66667,5,2","1,5,1","0.66667,5,2","1,5,1","2,3",8910320.419,1472259.044,-15484494.68,-3091376.882,58995.39904,15094.78552,36254.17688,10190.57112,6057.066772,902.6129939,-10803.64531,-2101.466492,9428783,-7129937.5,43497.47266,50437.89063,5770.59375,-5307.902344,3.879861785,2.897580014,5.503914186,4.18990221,2.391229391,8107328.035,264754.3232,9428783,-10803.64531,-284.8854052,-5307.902344,6035.552667,175.3386887,5770.59375,-10803.64531,-284.8854052,-5307.902344,31034.68369,2420.121351,22155.66797,"0.66667,5,2","1,5,1","0.66667,5,2","1,5,1","2,3"
Steel_2_2_14,3532261.566,703530.9465,-6255371.019,-1351984.671,46427.12719,10954.12504,28357.05245,7086.276937,6727.198952,1043.026846,-11913.35803,-2562.205806,7727517.5,-6325305.5,62298.16016,76058.96875,10096.89551,-12046.51465,2.305794738,1.388290852,3.105528057,1.793513325,1.736195564,3532261.566,6771.150606,7727517.5,-11913.3579,0.617802285,-12046.51465,6727.198952,9.751074894,10096.89551,-11913.3579,0.617802285,-12046.51465,28338.20732,54.05284521,76058.96875,"0.71429,3,2","1,3,1","0.71429,3,2","1,3,1","3,2",3532258.011,703530.8227,-6255375.917,-1351984.91,46427.17937,10954.12538,28357.1264,7086.274623,6727.192204,1043.026662,-11913.36673,-2562.20626,7727516,-6325305,62298.15625,76058.96875,10096.89355,-12046.51367,2.305795508,1.388290472,3.105529165,1.79351294,1.736195564,3532258.011,6771.214288,7727516,-11913.36639,0.617994598,-12046.51367,6727.192204,9.751166602,10096.89355,-11913.36639,0.617994598,-12046.51367,28338.2017,54.053759,76058.96875,"0.71429,3,2","1,3,1","0.71429,3,2","1,3,1","3,2"
Steel_2_2_15,24198013.52,2326879.059,-38821172.52,-4364946.982,132326.2661,15948.51967,124952.0937,13363.18002,10222.23258,883.0020409,-16518.20997,-1843.953083,16907218,-19515956,158662.0625,193862.2656,5922.916504,-8244.431641,2.794322205,1.237866316,4.757813358,2.036915226,0.442988336,18893002.45,1728992.089,13426533,-16400.0534,-1768.775755,-8244.431641,10137.30994,728.5194259,5922.916504,-16400.0534,-1768.775755,-8244.431641,124950.4212,13363.18002,193862.2656,"0.45,2,1","0.025,11,2","0.525,11,2","0.025,11,2","1,11",24198038.54,2326872.886,-38821248.39,-4364867.338,132326.4426,15948.28837,124952.0638,13363.40689,10222.25223,882.9996982,-16518.20356,-1843.919437,16907142,-19516392,158653.8594,193865.6563,5922.889648,-8244.616211,2.79435501,1.237833478,4.757835296,2.036864106,0.442978561,18893021.03,1728978.887,13426374,-16400.08845,-1768.799879,-8244.616211,10137.31018,728.5163684,5922.889648,-16400.08845,-1768.799879,-8244.616211,124950.742,13363.40689,193865.6563,"0.45,2,1","0.025,11,2","0.525,11,2","0.025,11,2","1,11"
Steel_2_2_16,3391706.57,764534.227,-5776705.722,-1470508.027,36679.50521,10713.27332,21332.97545,7539.100535,4446.946393,850.4286955,-7574.456429,-1928.111115,4706134.5,-3684025.75,40902.39453,45267.57813,4990.710938,-4919.311035,5.473412424,3.46873478,6.695328077,5.070436223,2.497058153,2938960.054,88345.98949,4706134.5,-7574.456429,-1928.111115,-3950.028809,3959.704632,101.5141877,4990.710938,-7415.817884,-158.2133904,-4919.311035,18708.2576,196.4430543,45085.875,"0.66667,6,2","0.055556,10,2","0.66667,6,2","0.055556,6,2","1,8",3391703.812,764538.5941,-5776707.174,-1470508.681,36679.51931,10713.27586,21332.98332,7539.101846,4446.941439,850.4335533,-7574.452851,-1928.111972,4706158,-3684030.25,40902.4375,45267.58984,4990.73584,-4919.316895,5.473385256,3.468709116,6.695294909,5.070430053,2.497054815,2938958.353,88346.61341,4706158,-7574.452851,-1928.111972,-3950.058594,3959.702357,101.5149047,4990.73584,-7415.817925,-158.2141886,-4919.316895,18708.27077,196.4470196,45085.92969,"0.66667,6,2","0.055556,10,2","0.66667,6,2","0.055556,6,2","1,8"
Steel_2_2_17,22618442.9,2506902.608,-37452401.61,-4641980.144,132463.8563,17601.27487,76038.87804,12209.95299,9271.92411,922.3968267,-16218.0705,-1902.873137,22783504,-20399376,96294.3125,100022.4219,7821.031738,-8362.255859,2.042284303,1.641463194,3.725228655,2.109435038,1.534857154,21624128.15,2065838.079,22783504,-15165.6007,-1902.873137,-8362.255859,8864.218694,760.1102983,7821.031738,-15165.6007,-1902.873137,-8362.255859,71977.98976,9111.00218,90499.85156,"0.67647,1,2","0.029412,6,2","0.67647,1,2","0.029412,6,2","2,6",22618407.37,2506901.078,-37452426.15,-4641983.971,132463.9333,17601.29012,76039.04178,12209.95202,9271.876483,922.3962637,-16218.07614,-1902.874706,22783500,-20399568,96294.73438,100018.1484,7821.030273,-8362.333984,2.042283405,1.641447907,3.725227571,2.109415384,1.534850836,21624166.94,2065839.377,22783500,-15165.59856,-1902.874706,-8362.333984,8864.236338,760.1107759,7821.030273,-15165.59856,-1902.874706,-8362.333984,71977.63789,9110.852809,90494.92188,"0.67647,1,2","0.029412,6,2","0.67647,1,2","0.029412,6,2","2,6"
Steel_2_2_18,4988196.603,933541.2314,-9023569.053,-1823341.903,55548.93079,12166.27832,34006.29893,7641.249146,5690.78724,899.5941148,-10294.38552,-2088.040822,9472704,-7534656,64665.62891,80127.32813,8243.665039,-8595.771484,2.881901868,1.988090223,3.866516345,2.597128072,1.818466187,4985437.584,401561.1507,9472704,-10294.38552,-683.9992275,-8595.771484,5687.641105,375.8135893,8243.665039,-10294.38552,-683.9992275,-8595.771484,33998.61,1205.729889,80127.32813,"0.70588,2,2","0.058824,2,2","0.70588,2,2","0.058824,2,2","3,2",4988194.72,933544.3671,-9023566.049,-1823340.543,55548.90405,12166.25976,34006.29479,7641.240376,5690.785002,899.5971365,-10294.38183,-2088.039264,9472696,-7534657,64665.61328,80127.3125,8243.658203,-8595.772461,2.881904461,1.988090253,3.866519779,2.597128053,1.818466663,4985435.913,401560.7087,9472696,-10294.38183,-683.9998389,-8595.772461,5687.639087,375.8131756,8243.658203,-10294.38183,-683.9998389,-8595.772461,33998.6046,1205.728239,80127.3125,"0.70588,2,2","0.058824,2,2","0.70588,2,2","0.058824,2,2","3,2"
Steel_2_2_19,2830011.075,495976.2436,-5194937.172,-982896.2336,46752.02105,8532.692761,28081.66831,6512.09415,6060.317234,798.2935711,-11304.62857,-2089.512082,5526414.5,-4675503.5,72315.5625,83397.53125,7965.839844,-10174.26758,2.959682106,1.499151772,4.01136097,2.147660019,1.511201382,2613646.496,171597.9577,5526414.5,-11304.13591,-289.7360868,-10174.26758,5687.69297,272.2902776,7965.839844,-11304.13591,-289.7360868,-10174.26758,28081.5988,0,83397.53125,"0.61538,5,2","0.076923,4,2","0.61538,5,2","0.076923,4,2","3,2",2830011.342,495977.0914,-5194937.704,-982896.5879,46752.03301,8532.69608,28081.68914,6512.093508,6060.316999,798.2949357,-11304.62965,-2089.512835,5526416.5,-4675506,72315.60938,83397.54688,7965.842773,-10174.27246,2.959681227,1.49915089,4.01135984,2.147658813,1.511201143,2613645.104,171597.8636,5526416.5,-11304.13764,-289.7366789,-10174.27246,5687.689543,272.2901284,7965.842773,-11304.13764,-289.7366789,-10174.27246,28081.60983,0,83397.54688,"0.61538,5,2","0.076923,4,2","0.61538,5,2","0.076923,4,2","3,2"
