id,maxDL1Mpos_abt,maxDL2Mpos_abt,maxDL1Mneg_abt,maxDL2Mneg_abt,maxDL1V_abt,maxDL2V_abt,maxDL1rxn_abt,maxDL2rxn_abt,maxDL1fbpos_abt,maxDL2fbpos_abt,maxDL1fbneg_abt,maxDL2fbneg_abt,maxLLMpos_abt,maxLLMneg_abt,maxLLV_abt,maxLLrxn_abt,maxLLfbpos_abt,maxLLfbneg_abt,ctrtg_st1_pos_abt,ctrtg_st1_neg_abt,ctrtg_sv2_pos_abt,ctrtg_sv2_neg_abt,ctrtg_v_abt,DL1M_ctrtg_st1_pos_abt,DL2M_ctrtg_st1_pos_abt,LLM_ctrtg_st1_pos_abt,DL1fb_ctrtg_st1_neg_abt,DL2fb_ctrtg_st1_neg_abt,LLfb_ctrtg_st1_neg_abt,DL1fb_ctrtg_sv2_pos_abt,DL2fb_ctrtg_sv2_pos_abt,LLfb_ctrtg_sv2_pos_abt,DL1fb_ctrtg_sv2_neg_abt,DL2fb_ctrtg_sv2_neg_abt,LLfb_ctrtg_sv2_neg_abt,DL1V_ctrtg_v_abt,DL2V_ctrtg_v_abt,LLV_ctrtg_v_abt,loc_ctrtg_st1_pos_abt,loc_ctrtg_st1_neg_abt,loc_ctrtg_sv2_pos_abt,loc_ctrtg_sv2_neg_abt,loc_ctrtg_v_abt,maxDL1Mpos_pier,maxDL2Mpos_pier,maxDL1Mneg_pier,maxDL2Mneg_pier,maxDL1V_pier,maxDL2V_pier,maxDL1rxn_pier,maxDL2rxn_pier,maxDL1fbpos_pier,maxDL2fbpos_pier,maxDL1fbneg_pier,maxDL2fbneg_pier,maxLLMpos_pier,maxLLMneg_pier,maxLLV_pier,maxLLrxn_pier,maxLLfbpos_pier,maxLLfbneg_pier,ctrtg_st1_pos_pier,ctrtg_st1_neg_pier,ctrtg_sv2_pos_pier,ctrtg_sv2_neg_pier,ctrtg_v_pier,DL1M_ctrtg_st1_pos_pier,DL2M_ctrtg_st1_pos_pier,LLM_ctrtg_st1_pos_pier,DL1fb_ctrtg_st1_neg_pier,DL2fb_ctrtg_st1_neg_pier,LLfb_ctrtg_st1_neg_pier,DL1fb_ctrtg_sv2_pos_pier,DL2fb_ctrtg_sv2_pos_pier,LLfb_ctrtg_sv2_pos_pier,DL1fb_ctrtg_sv2_neg_pier,DL2fb_ctrtg_sv2_neg_pier,LLfb_ctrtg_sv2_neg_pier,DL1V_ctrtg_v_pier,DL2V_ctrtg_v_pier,LLV_ctrtg_v_pier,loc_ctrtg_st1_pos_pier,loc_ctrtg_st1_neg_pier,loc_ctrtg_sv2_pos_pier,loc_ctrtg_sv2_neg_pier,loc_ctrtg_v_pier
Steel_1_1_88,49310177.08,5510096.373,-96737.12913,-283568.6608,123780.0518,16406.85075,126456.823,19426.50674,18298.41674,1820.825583,-36.29337539,-105.2296874,30697658,-1453285.75,96678.05469,105149.4063,9330.569336,-551.2994385,2.456111442,,2.267451002,,1.658199787,48979300.88,5510096.373,30697658,,,,18175.58299,1820.825583,9330.569336,,,,106621.8677,12598.90181,101970.3047,"0.47368,7,1",NaN,"0.47368,7,1",NaN,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_89,29621020.96,4093822.34,-111604.8968,-263238.3775,99728.54554,15292.24712,102656.8058,17489.30138,15427.30878,1878.672179,-58.30973556,-137.1015336,20674738,-1143066.875,86238.98438,94300.75781,8830.833984,-651.5656128,2.68050887,,2.672073775,,1.298599005,29026385.67,3666452.642,20674738,,,,15326.74737,1754.01955,8757.022461,,,,102654.4336,14409.6503,88647,"0.66667,1,1",NaN,"0.63333,1,1",NaN,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_90,3591918.231,697631.1563,-4069.808702,-67095.80983,25846.65585,6361.481757,26744.94009,7585.837144,8067.22489,1276.608131,-9.636967684,-177.0425566,4124081.75,-217434.2656,41698.94531,56444.52734,7368.524414,-573.7335815,3.831143223,,4.16404114,,1.420319796,3591918.231,542229.2314,4124081.75,,,,7200.089087,412.2204749,7368.524414,,,,24406.93208,0,56444.52734,"0.53846,1,1",NaN,"0.53846,3,1",NaN,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_91,4610333.858,906599.3444,-64946.68405,-78329.66686,33426.08904,7366.394187,34543.68649,8552.772898,12808.53585,1721.013234,-176.6165875,-212.6826924,7031920,-328906.6563,69216.79688,77294.875,11593.62891,-913.770874,2.486162756,,2.294592323,,1.365014076,4257581.522,906599.3444,6555965,,,,12287.98472,628.5678333,11593.62891,,,,34543.68649,0,77294.875,"0.53846,7,1",NaN,"0.61538,2,1",NaN,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_92,26552069.67,3615053.174,-91259.94439,-204705.6289,87756.56505,12362.86177,90014.49024,14354.01141,14633.10356,1781.847316,-50.74385892,-112.8164056,18480834,-930989.75,76063.46875,85165.04688,8373.291016,-513.0827026,2.86179573,,2.868530234,,1.978214979,26552069.67,3331624.867,18480834,,,,14633.10356,1642.146475,8373.291016,,,,66295.66198,10491.99027,60888.42188,"0.59375,1,1",NaN,"0.59375,1,1",NaN,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_93,14855359.67,2594910.573,-44715.64551,-88123.65036,57258.21799,11681.76405,58360.45296,13502.34661,11635.12092,1631.184967,-35.09156555,-69.021016,14413368,-608933.9375,82582.96094,85701.85938,9052.236328,-490.193573,3.095650177,,3.034630365,,1.499789715,14319430.48,388208.5398,14413368,,,,11527.3089,261.4425002,9052.236328,,,,58360.25154,649.9204722,85700.16406,"0.52174,6,1",NaN,"0.52174,6,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_94,38458715.32,3638924.004,-45245.67892,-81747.5766,105360.156,12426.10022,105823.9275,13824.39058,16869.21038,1372.887607,-19.96473173,-35.85691478,22868372,-1785146.25,100386,102826.0391,7919.345215,-840.4146729,3.320092852,,2.85213372,,1.233018875,38458715.32,3359981.572,22868372,,,,16869.21038,1267.648639,7919.345215,,,,105823.9275,12301.29064,85986.30469,"0.55882,1,1",NaN,"0.55882,1,1",NaN,"1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_95,19104205.89,2905728.565,-127766.3373,-240870.2782,75918.01108,12866.56247,79080.00374,15205.43687,12743.07196,1743.538912,-85.81969494,-160.6689174,12227208,-866678.6875,59088.91016,80093.86719,6405.543457,-582.6419678,3.537965805,,4.032518136,,1.801059008,18583582.23,2540802.004,11445176,,,,12395.8186,1524.570195,6405.543457,,,,79073.91798,12430.3419,56217.54297,"0.69231,1,1",NaN,"0.69231,1,1",NaN,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_96,30725446.66,4680934.2,-33885.49643,-169353.9556,76981.70525,15878.6088,78439.85985,20015.02081,14891.1701,2017.12355,-16.3793424,-81.62501986,19084686,-261027.875,75409.76563,78489.88281,8183.14209,-139.2216034,3.073802852,,3.048146599,,1.826513886,27735147.14,606454.3711,19084686,,,,14792.92966,280.6285874,8183.14209,,,,73173.38184,0,78489.88281,"0.54545,7,1",NaN,"0.54545,7,1",NaN,"2,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_97,7331182.521,1268042.468,-2282.425473,-22815.34977,30915.08362,8201.345779,31451.79273,9649.452499,8969.952018,1300.289135,-2.698130431,-27.23294567,9071326,-49839.22656,39028.34375,44800.61719,8484.692383,-60.47174072,2.791546403,,3.395170149,,1.573843002,7331162.207,1268042.468,9071326,,,,8750.644278,1300.289135,8484.692383,,,,28448.8443,1578.390213,44800.61719,"0.55,13,1",NaN,"0.55,13,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_98,18352148.21,2344571.033,-31560.83581,-122798.4002,63581.88585,10678.30872,65068.70531,13130.93376,13459.94726,1496.177297,-23.15896723,-90.06374176,13687425,-303623.75,69442.07031,74313.29688,8091.45459,-268.3902283,2.847399347,,3.103788712,,1.707290411,18352148.21,2180753.186,13687425,,,,13459.94726,1391.637685,8091.45459,,,,61420.66062,0,71826.58594,"0.58333,1,1",NaN,"0.58333,1,1",NaN,"2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_99,4156745.683,720630.873,-27358.86137,-77708.50374,26774.79893,6424.053864,28332.59707,8460.111648,10342.30692,1366.470722,-68.16543977,-193.3510798,3920885,-253190.5156,41005.56641,48386.45703,6940.670898,-724.862793,3.689133193,,4.19240849,,1.521026969,4156745.683,557073.2208,3920885,,,,9188.370427,484.0636917,6940.670898,,,,28329.94246,8460.111648,39925.03125,"0.53333,1,1",NaN,"0.6,3,1",NaN,"1,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_100,48585736.71,4182900.421,-43754.55824,-22009.46511,114769.1691,13435.71451,116355.7096,14344.40454,18116.68931,1363.846259,-16.37661403,-8.206923517,30738308,-220791.2188,93504.53906,99853.34375,9275.860352,-82.32897186,2.573069035,,2.342549968,,1.253397226,48309679.03,3797997.755,30738308,,,,18013.73604,1238.347679,9275.860352,,,,116354.9088,12271.69035,99853.34375,"0.58333,1,1",NaN,"0.58333,1,1",NaN,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_1,51980442.3,4447973.106,-53347.02026,-21190.70922,124932.8536,13679.76378,125771.223,14691.9395,18831.76794,1403.88026,-19.39473075,-7.677115014,31254838,-413953.25,103119.0469,110435.375,9109.198242,-149.9698181,2.656539988,,2.319489037,,1.129796147,51760243.84,4233595.612,31191726,,,,18751.95374,1336.217906,9090.804688,,,,125759.763,12658.80052,110435.375,"0.47368,6,1",NaN,"0.47368,6,1",NaN,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_2,40754029.57,3460233.937,-2147.885107,-4076.441593,93120.38509,11430.78823,93816.59446,12050.32687,15139.77474,1157.339562,-0.821606819,-1.505756719,37066152,-16922.57031,75478.67969,97191.00781,11560.29492,-6.384725571,2.054444104,,2.082314717,,1.498065472,40753137.26,3460233.937,37060740,,,,15053.40723,1157.339562,11558.60645,,,,93099.5414,5604.048276,97188.60938,"0.51351,7,1",NaN,"0.51351,7,1",NaN,"2,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_3,23902786.4,2912385.142,-142478.1234,-269254.1555,100874.405,15085.91169,103898.562,17107.43939,13878.40744,1499.482041,-83.49911582,-160.259387,20297252,-1412968.375,101226.8047,114074.7578,9722.96875,-820.4130859,2.427304146,,2.552462112,,0.782680154,23812143.58,2792472.94,20280720,,,,13825.77092,1437.743574,9715.049805,,,,103898.562,17107.43939,114074.7578,"0.59259,1,1",NaN,"0.59259,1,1",NaN,"1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_4,4084580.21,899634.367,-41140.28613,-121156.7076,26439.22772,7417.032214,27704.17956,9572.836503,11309.44391,1793.298306,-114.3402068,-335.4677495,5398671.5,-355798.7188,55867.59375,59914.43359,9543.223633,-985.1621094,2.749986932,,2.87908386,,1.300151348,4084580.21,807235.3096,5300962,,,,11309.44391,1609.113398,9239.435547,,,,26525.89758,9572.836503,52450.62109,"0.57143,1,1",NaN,"0.57143,1,1",NaN,"1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_5,19896970.14,2930473.786,-54721.46027,-187011.8636,68885.66382,12795.32271,70642.97388,15240.39689,13098.17094,1601.83664,-36.11295072,-123.111194,18445640,-825488.25,77275.30469,87472.44531,9147.787109,-543.4245605,2.895169697,,2.795445992,,1.640209079,18623712.78,1370604.979,17116994,,,,13098.17094,1517.910526,9048.760742,,,,62652.2489,6619.314445,87463.61719,"0.56,2,1",NaN,"0.56,1,1",NaN,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_6,22312886.65,2855250.157,-32310.45228,-42267.10709,71098.88883,11653.11836,71566.27679,12696.96473,13030.06486,1435.733582,-18.946689,-24.68282291,20966580,-292320.6875,80208.35938,86031.85156,9758.6875,-170.7071991,2.703206972,,2.621876394,,1.375449657,22197672.13,2536225.602,20966580,,,,12962.79057,1275.31532,9758.6875,,,,71563.9588,10172.13215,79161.85938,"0.59259,1,1",NaN,"0.59259,1,1",NaN,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_7,17186720.27,2247448.986,-16957.90394,-40924.61923,57704.50922,10265.02713,58096.9672,11056.10799,11130.32827,1288.126983,-11.02197573,-26.50331338,16219624,-277085,68937.01563,78683.86719,8658.055664,-195.7550812,2.927474362,,3.146620878,,1.575238943,17007628.9,2105082.506,16156617,,,,11014.34476,1206.529534,8624.422852,,,,55788.94125,0,78683.86719,"0.6,1,1",NaN,"0.6,1,1",NaN,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_8,14116084.29,1575535.173,-15662.01824,-17434.07216,58212.64843,8504.853019,59001.0176,9211.855837,11953.50649,1113.878337,-13.19735963,-14.61786579,14089634,-56714.75391,69374.46875,83790.67188,9214.098633,-48.02578735,3.021706514,,2.928641907,,1.482727289,13522234.57,1575535.173,13399397,,,,11690.52188,750.0612046,9208.630859,,,,58293.35572,2724.826699,83790.67188,"0.52381,6,1",NaN,"0.57143,5,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_9,24599711.75,3568343.564,-22726.66208,-127785.6829,69809.12574,12246.91743,71286.06353,14060.92481,12958.89756,1703.09264,-12.15136566,-67.31660706,20184748,-668446.75,78737.66406,82049.86719,8989.806641,-372.0575562,2.650142346,,2.834375311,,1.324529052,24458787.35,3334218.129,20123388,,,,12884.71415,1591.349671,8962.478516,,,,71282.59908,12643.61733,74362.78906,"0.58065,1,1",NaN,"0.58065,1,1",NaN,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_10,32399141.23,3300054.672,-310.8119822,-12274.96002,70360.15311,10493.51894,70887.96897,11086.90876,13717.09993,1229.252899,-0.134333775,-5.19480622,25852980,-32654.46875,50451.58594,57365.48047,8811.788086,-34.19329834,2.995193739,,2.855735872,,1.791380644,32297507.6,3247063.742,25780806,,,,13668.42979,1209.514058,8787.188477,,,,64268.14726,5076.853035,57363.00391,"0.5,8,1",NaN,"0.5,8,1",NaN,"1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_11,5593523.159,736661.3032,-603.7191718,-19418.92011,26540.45949,5707.087414,27083.57431,7220.266251,8776.993807,956.1717596,-0.838714358,-30.03204802,7924705.5,-45529.02344,36887.52344,45555.16016,9289.833008,-117.9251251,2.630663865,,3.146325237,,1.721132159,5551678.008,706177.5932,7924705.5,,,,8585.908635,916.6045087,9289.833008,,,,25693.14179,1181.712993,45555.16016,"0.5,10,1",NaN,"0.5,10,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_12,12633735.95,1696686.765,-13620.53457,-22207.4728,48283.89615,8842.571224,49067.17582,9633.068146,11168.07615,1232.739972,-11.42273261,-18.51967536,15766673,-76400.98438,70547.22656,81328.67969,10630.84473,-70.96567535,2.349045933,,2.587706763,,1.452571034,12633735.95,1654225.306,15766673,,,,10535.74927,1201.889293,10630.84473,,,,48195.09058,2964.095367,81328.67969,"0.57143,6,1",NaN,"0.57143,6,1",NaN,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_13,8463853.55,1458491.096,467.6942614,-10099.34006,34159.15602,8487.797946,34531.66586,9436.837478,8794.428154,1262.756876,0.511918862,-10.0375688,10824925,-24908.67188,39999.5625,53722.29297,8623.007813,-26.89202118,3.006354389,,3.374817613,,1.458737016,8463853.55,1451293.476,10824925,,,,8412.072562,1256.525199,8623.007813,,,,32945.09317,2310.890061,53722.29297,"0.52381,11,1",NaN,"0.52381,11,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_14,3649149.986,709240.8246,-38955.18574,-40368.57199,28997.69773,6152.176073,31299.14233,7230.786533,9366.909746,1336.077652,-100.3697216,-103.6224176,5309110.5,-193333.7969,63066.80859,77859.875,8568.233398,-466.3167114,3.889449142,,3.443191102,,1.505448103,3469945.084,424430.9033,5309110.5,,,,8491.230049,747.2651255,8547.863281,,,,31298.28857,0,77859.875,"0.5,2,1",NaN,"0.58333,2,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_15,6249166.632,1133088.619,-177626.9729,-157148.2317,36910.53525,7356.593552,40644.03094,9129.74135,11597.52225,1719.106549,-363.84191,-321.7205369,8016128,-829283.5,69675.375,74961.91406,9280.110352,-1459.919067,2.931216135,,2.988301822,,1.434042931,6063991.504,496212.2145,8016128,,,,11074.91989,1430.51763,9008.09082,,,,40642.19569,9129.74135,62567.20313,"0.5625,3,1",NaN,"0.6875,1,1",NaN,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_16,4555037.82,845097.9912,-27357.76979,-73808.64087,28697.34539,7486.857569,30165.6229,10053.88104,8757.146883,1334.363845,-52.69976662,-141.9015635,6226548,-400212,59827.85938,64258.86719,8862.047852,-769.4317017,2.848724236,,3.296083793,,1.071871042,4410498.911,663393.4571,6226548,,,,8479.469762,1047.462251,8862.047852,,,,30162.82108,10053.88104,64258.86719,"0.4375,10,1",NaN,"0.4375,10,1",NaN,"1,10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_17,39390055.07,3695484.123,790.5125418,-2257.212055,84970.75232,11800.35741,85344.32598,12358.00542,15132.58151,1234.223169,0.277031045,-0.864674378,25277302,-6301.914063,52871.64844,71599.64063,7729.034668,-4.879659653,3.499447666,,3.109966893,,1.732523203,39295862.05,3663128.5,25257302,,,,15053.1541,1223.416991,7722.918945,,,,82861.82292,5295.111326,71598.98438,"0.5,7,1",NaN,"0.5,7,1",NaN,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_18,4221072.88,732200.1477,-66372.54769,-152580.488,32598.78521,6690.348778,32306.33289,9987.044987,11538.72715,1454.590235,-181.3091044,-417.1208717,5149566.5,-786146.75,66237.92188,76976.78125,9006.078125,-1885.883667,2.83404914,,2.986661755,,1.100755095,4175743.01,562057.7301,5149566.5,,,,11415.87319,1116.584978,9006.078125,,,,32305.05511,286.6460198,76976.78125,"0.6,1,1",NaN,"0.6,1,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_19,19565177.42,3115060.055,443.603498,-2017.057562,59684.50922,12686.0764,60289.71506,13510.30019,12541.36461,1658.999916,0.249071036,-1.198940614,17101498,-4854.329102,49765.15625,70733.97656,8917.199219,-3.111635685,2.748201796,,2.984329323,,1.534638405,19565177.42,647264.4273,17101498,,,,12541.36461,363.2185541,8917.199219,,,,60289.71506,1068.672389,70733.97656,"0.53571,4,1",NaN,"0.53571,4,1",NaN,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_20,23989393.32,3876559.301,-46347.0182,-29945.09279,79267.48142,15243.94969,79172.6791,15754.30961,11676.03141,1092.110597,-14.56315737,-9.392833496,18746054,-106992.1406,79645.9375,88305.97656,9610.996094,-74.97873688,2.986211431,,2.849266359,,1.511354208,16661118.94,384509.3416,17699550,,,,11676.03141,224.394392,9610.996094,,,,60358.70185,0,88305.97656,"0.54167,3,1",NaN,"0.54167,3,1",NaN,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_21,13551408.43,1662075.872,-542.1725829,-25722.27024,44612.56279,8577.49988,45135.2623,9856.490478,10094.71324,1130.867052,-0.401647914,-19.55209272,10800031,-61026.40625,43591.77734,51714.69922,6261.280273,-45.45969772,3.97597346,,4.509126422,,2.735919237,12949815.04,1633029.546,9667944,,,,9935.047352,862.1770367,6261.280273,,,,42887.09136,9856.490478,25929.92578,"0.5,13,1",NaN,"0.53846,12,1",NaN,"1,13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_22,22869279.38,2331356.043,-2728.397251,-16405.45806,62021.42666,9777.768502,62356.64991,10458.28978,11733.68001,1035.822612,-1.445948669,-8.361231759,21594988,-64449.16406,61550.67578,69227.27344,8669.703125,-34.90746307,2.987327432,,3.088436733,,8.59103775,22869279.38,2331356.043,21594988,,,,11655.59891,1035.822612,8669.703125,,,,60491.9188,3702.24015,69227.27344,"0.53333,8,1",NaN,"0.53333,8,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_23,5384527.573,623211.3472,-55060.22652,-95892.97364,36707.94882,5987.646945,38412.23787,7594.613309,8700.004445,1268.352114,-120.8120302,-336.9508588,5597849,-285975.9375,52089.9375,69218.82031,4460.563477,-364.5058289,5.403532355,,6.504686292,,4.072686195,5179810.635,413549.5811,5597849,,,,8684.557615,1096.506454,4460.563477,,,,20375.6386,7594.613309,19515.58984,"0.66667,2,1",NaN,"0.58333,1,1",NaN,"1,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_24,35057219.9,3492788.378,-2227.970405,-5092.954563,81543.05102,11677.40378,81732.38309,12186.3615,13898.92481,1249.374768,-0.90675258,-2.01917127,25869158,-21784.62305,63618.26563,80375.65625,8614.115234,-9.347383499,2.929180732,,2.892076007,,2.231665134,35048676.3,3459254.692,25853666,,,,13895.53477,1237.379727,8608.957031,,,,81725.65915,12177.30221,47366.00781,"0.51429,6,1",NaN,"0.51429,6,1",NaN,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_25,5126248.1,1056415.688,-290661.8529,-319376.7939,31608.6664,7614.057225,37703.74554,9920.119787,15071.84011,2061.336627,-831.89116,-913.3313268,5568813.5,-1101123.625,58552.27344,86351.57813,9439.825195,-3237.452148,3.487902115,,2.749156857,,1.579249024,4283472.127,48405.06372,5568813.5,,,,15052.93275,344.866229,8982.390625,,,,35592.9565,0,86351.57813,"0.38462,5,1",NaN,"0.61538,2,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_26,7583967.366,1280239.157,-9688.359553,-18602.31993,37407.00995,8059.880267,38038.77915,8800.740075,10511.50262,1415.239944,-13.26710836,-25.29103826,10182107,-50053.08594,56971.42969,71343.01563,10243.93652,-69.37387085,2.881939018,,2.746191756,,1.425431728,7583967.366,380531.9135,10182107,,,,10511.50262,417.1391424,10243.93652,,,,38033.41573,1020.645362,71342.95313,"0.58824,4,1",NaN,"0.58824,4,1",NaN,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_27,41642051.85,5104703.082,-46687.19501,-52581.89608,103516.2572,15624.17924,104615.6453,16563.64394,17015.97383,1936.077096,-19.9013138,-22.38124827,30771766,-83565.92188,92943.89063,107194.1406,10376.53125,-79.26944733,2.197690004,,2.217781075,,1.554426074,41642051.85,1573742.927,30771766,,,,17015.97383,567.2891496,10376.53125,,,,104170.518,2374.908948,107194.1406,"0.52941,3,1",NaN,"0.52941,3,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_28,33764005.74,3221299.368,-1588.707925,-41562.09002,79393.52916,13969.09491,80274.73532,15286.60756,13995.92262,1205.330031,-0.747097554,-17.2284684,22921816,-364008.4375,81361.79688,88585.76563,7944.721191,-150.8901062,3.222588615,,3.148197966,,0.847014189,33432058.75,3011045.405,22921816,,,,13858.32014,1126.658232,7944.721191,,,,80274.73532,15286.60756,88585.76563,"0.46154,12,1",NaN,"0.46154,12,1",NaN,"1,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_29,40352017.64,4692839.72,-84718.61123,-170198.4555,123385.3961,16079.28272,125807.7789,17985.30762,18017.88977,1768.788486,-37.99779201,-75.99696277,27784006,-1008487.563,101421.6563,110334.75,9507.744141,-450.3095703,2.828055486,,2.25718993,,1.737097383,40336543.91,4453312.33,27695962,,,,18010.88134,1678.507693,9477.615234,,,,89105.96635,8323.192933,96700.03906,"0.45714,6,1",NaN,"0.45714,6,1",NaN,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_30,28172770.42,2886742.147,-10890.83002,-11365.63833,80372.03557,11107.28296,81129.67786,11869.26539,14477.11845,1292.257334,-5.54322508,-5.735219857,23968502,-28706.10156,77735.90625,95281.67969,9906.989258,-14.75112915,2.425937797,,2.519008645,,1.541990995,27403187.96,2886742.147,23598416,,,,14151.08733,912.1495283,9905.228516,,,,79762.8767,4059.123804,95281.23438,"0.53333,7,1",NaN,"0.53333,6,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_31,5668592.408,715780.0554,715.4350265,-5119.817365,28541.50042,5670.77463,29252.18932,7075.46472,10947.56072,1042.55057,1.392901668,-9.560076439,6373496.5,-11111.09961,26820.77734,46733.14063,8276.566406,-21.62558937,3.031045038,,3.365896461,,1.623782039,5533585.118,653454.6528,6373496.5,,,,10332.7426,951.7721481,8276.566406,,,,28963.56649,1469.43871,46733.14063,"0.47059,10,1",NaN,"0.47059,10,1",NaN,"2,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_32,43175333.23,4870711.833,-47742.44864,-84980.56928,103001.2225,15237.0437,104351.7181,17777.93105,16914.89976,1625.339775,-18.06021922,-32.11844744,24302906,-433417.6875,83207.48438,92037.82813,8763.893555,-201.8421326,2.589412103,,2.65162624,,1.687794566,35948577.81,1350613.887,23192258,,,,16741.32745,548.531399,8763.893555,,,,95076.57767,727.6685118,92032.15625,"0.52941,6,1",NaN,"0.52941,6,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_2_33,5429172.068,995718.1292,-169935.3572,-161618.7529,39186.68383,7623.191294,42092.96172,9254.620532,15484.00827,1715.86281,-389.0463819,-369.5885225,6007949,-686724.25,67178.84375,83543.48438,10025.57422,-1958.543579,3.209215359,,2.457403795,,1.494441271,5372158.063,80654.92193,6007949,,,,15321.40452,150.6461059,10025.57422,,,,42092.96172,0,82945.91406,"0.61538,5,1",NaN,"0.61538,5,1",NaN,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
